"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"52491-39280","RB","Derrick","Derrick Henry","Henry","19.584615854116585","13","10200","DET@TEN","TEN","DET","","","","",""
"52491-54140","RB","Dalvin","Dalvin Cook","Cook","22.991666158040363","12","9400","CHI@MIN","MIN","CHI","","","","",""
"52491-53681","WR","Tyreek","Tyreek Hill","Hill","20.192307692307693","13","9300","KC@NO","KC","NO","","","","",""
"52491-57439","QB","Patrick","Patrick Mahomes","Mahomes","25.71692364032452","13","8900","KC@NO","KC","NO","","","","",""
"52491-16606","WR","DeAndre","DeAndre Hopkins","Hopkins","14.653846153846153","13","8600","PHI@ARI","ARI","PHI","","","","",""
"52491-33076","TE","Travis","Travis Kelce","Kelce","17.08923105093149","13","8500","KC@NO","KC","NO","","","","",""
"52491-64555","WR","Calvin","Calvin Ridley","Ridley","15.65000025431315","12","8400","TB@ATL","ATL","TB","","","","",""
"52491-22015","QB","Russell","Russell Wilson","Wilson","24.74615478515625","13","8400","SEA@WAS","SEA","WAS","","","","",""
"52491-72846","WR","A.J.","A.J. Brown","Brown","15.19999972256747","11","8300","DET@TEN","TEN","DET","","","","",""
"52491-73048","WR","DK","DK Metcalf","Metcalf","16.192307692307693","13","8200","SEA@WAS","SEA","WAS","","","","",""
"52491-63115","QB","Lamar","Lamar Jackson","Jackson","22.084999084472656","12","8200","JAC@BAL","BAL","JAC","","","","",""
"52491-54879","QB","Deshaun","Deshaun Watson","Watson","23.026153564453125","13","8100","HOU@IND","HOU","IND","","","","",""
"52491-63484","QB","Kyler","Kyler Murray","Murray","25.88000018780048","13","8000","PHI@ARI","ARI","PHI","","","","",""
"52491-6498","QB","Tom","Tom Brady","Brady","20.41076894906851","13","7900","TB@ATL","TB","ATL","","","","",""
"52491-42104","RB","Alvin","Alvin Kamara","Kamara","20.361539400540867","13","7800","KC@NO","NO","KC","","","","",""
"52491-38435","QB","Jared","Jared Goff","Goff","17.38923058143029","13","7800","NYJ@LAR","LAR","NYJ","","","","",""
"52491-21948","QB","Ryan","Ryan Tannehill","Tannehill","20.543076735276443","13","7700","DET@TEN","TEN","DET","","","","",""
"52491-64119","RB","Chris","Chris Carson","Carson","15.855555216471354","9","7600","SEA@WAS","SEA","WAS","","","","",""
"52491-85671","WR","Justin","Justin Jefferson","Jefferson","14.346153846153847","13","7600","CHI@MIN","MIN","CHI","","","","",""
"52491-6504","QB","Drew","Drew Brees","Brees","18.32666693793403","9","7500","KC@NO","NO","KC","","","","",""
"52491-45565","QB","Taysom","Taysom Hill","Hill","9.746153611403246","13","7500","KC@NO","NO","KC","","","","",""
"52491-39716","WR","Adam","Adam Thielen","Thielen","15.125","12","7500","CHI@MIN","MIN","CHI","","","","",""
"52491-14190","WR","Julio","Julio Jones","Jones","13.399999830457899","9","7500","TB@ATL","ATL","TB","NA","Hamstring","","",""
"52491-27050","WR","Tyler","Tyler Lockett","Lockett","13.623077392578125","13","7400","SEA@WAS","SEA","WAS","","","","",""
"52491-6616","QB","Matt","Matt Ryan","Ryan","17.153846153846153","13","7400","TB@ATL","ATL","TB","","","","",""
"52491-89675","RB","Jonathan","Jonathan Taylor","Taylor","13.333333333333334","12","7400","HOU@IND","IND","HOU","","","","",""
"52491-29685","WR","Robert","Robert Woods","Woods","13","13","7400","NYJ@LAR","LAR","NYJ","","","","",""
"52491-6654","QB","Matthew","Matthew Stafford","Stafford","17.767691979041466","13","7300","DET@TEN","DET","TEN","","","","",""
"52491-73273","RB","David","David Montgomery","Montgomery","13.858333587646484","12","7300","CHI@MIN","CHI","MIN","","","","",""
"52491-14185","QB","Cam","Cam Newton","Newton","17.50666681925456","12","7300","NE@MIA","NE","MIA","","","","",""
"52491-28643","WR","Allen","Allen Robinson II","Robinson II","13.969231238731972","13","7300","CHI@MIN","CHI","MIN","","","","",""
"52491-63591","RB","Ronald","Ronald Jones II","Jones II","12.192307692307692","13","7200","TB@ATL","TB","ATL","IR","Finger","","",""
"52491-55635","WR","Chris","Chris Godwin","Godwin","11.355555216471354","9","7200","TB@ATL","TB","ATL","","","","",""
"52491-22038","QB","Kirk","Kirk Cousins","Cousins","18.532307551457333","13","7200","CHI@MIN","MIN","CHI","","","","",""
"52491-79970","WR","Cooper","Cooper Kupp","Kupp","11.207692072941708","13","7100","NYJ@LAR","LAR","NYJ","","","","",""
"52491-32384","WR","Mike","Mike Evans","Evans","12.184614915114183","13","7100","TB@ATL","TB","ATL","","","","",""
"52491-7968","QB","Philip","Philip Rivers","Rivers","16.213846059945915","13","7100","HOU@IND","IND","HOU","","","","",""
"52491-130288","RB","James","James Robinson","Robinson","16.392308161808895","13","7000","JAC@BAL","JAC","BAL","","","","",""
"52491-22027","QB","Nick","Nick Foles","Foles","14.047499656677246","8","7000","CHI@MIN","CHI","MIN","","","","",""
"52491-38628","QB","Mitchell","Mitchell Trubisky","Trubisky","12.37111070421007","9","7000","CHI@MIN","CHI","MIN","","","","",""
"52491-38791","RB","Ezekiel","Ezekiel Elliott","Elliott","12.938461303710938","13","7000","SF@DAL","DAL","SF","NA","Calf","","",""
"52491-28573","WR","Michael","Michael Thomas","Thomas","9.12857164655413","7","7000","KC@NO","NO","KC","IR","Ankle","","",""
"52491-28744","RB","Raheem","Raheem Mostert","Mostert","12.12857164655413","7","6900","SF@DAL","SF","DAL","","","","",""
"52491-70324","QB","Carson","Carson Wentz","Wentz","17.78333282470703","12","6900","PHI@ARI","PHI","ARI","","","","",""
"52491-85798","WR","Brandon","Brandon Aiyuk","Aiyuk","13.310000610351562","10","6900","SF@DAL","SF","DAL","","","","",""
"52491-69531","QB","Jalen","Jalen Hurts","Hurts","3.3872725746848364","11","6900","PHI@ARI","PHI","ARI","","","","",""
"52491-56250","WR","Terry","Terry McLaurin","McLaurin","11.969231238731972","13","6900","SEA@WAS","WAS","SEA","","","","",""
"52491-71845","RB","Miles","Miles Sanders","Sanders","13.05","10","6800","PHI@ARI","PHI","ARI","","","","",""
"52491-52436","TE","Mark","Mark Andrews","Andrews","10.063636086203836","11","6800","JAC@BAL","BAL","JAC","","","","",""
"52491-54604","QB","Jimmy","Jimmy Garoppolo","Garoppolo","11.556666056315104","6","6800","SF@DAL","SF","DAL","IR","Ankle","","",""
"52491-45439","WR","Corey","Corey Davis","Davis","12.136363636363637","11","6800","DET@TEN","TEN","DET","","","","",""
"52491-90572","QB","Tua","Tua Tagovailoa","Tagovailoa","11.869999885559082","8","6800","NE@MIA","MIA","NE","","","","",""
"52491-22031","WR","T.Y.","T.Y. Hilton","Hilton","8.950000127156576","12","6800","HOU@IND","IND","HOU","","","","",""
"52491-41562","QB","Nick","Nick Mullens","Mullens","11.481999969482422","10","6800","SF@DAL","SF","DAL","","","","",""
"52491-89230","RB","Cam","Cam Akers","Akers","7.363636363636363","11","6700","NYJ@LAR","LAR","NYJ","","","","",""
"52491-31001","WR","Amari","Amari Cooper","Cooper","12.946154080904448","13","6700","SF@DAL","DAL","SF","","","","",""
"52491-91598","RB","D'Andre","D'Andre Swift","Swift","12.509999847412109","10","6700","DET@TEN","DET","TEN","","","","",""
"52491-14225","QB","Andy","Andy Dalton","Dalton","10.762499809265137","8","6700","SF@DAL","DAL","SF","","","","",""
"52491-63589","QB","Sam","Sam Darnold","Darnold","10.1","10","6600","NYJ@LAR","NYJ","LAR","","","","",""
"52491-30989","RB","Kenyan","Kenyan Drake","Drake","13.008333841959635","12","6600","PHI@ARI","ARI","PHI","","","","",""
"52491-61798","QB","Gardner","Gardner Minshew II","Minshew II","18.65250015258789","8","6600","JAC@BAL","JAC","BAL","","","","",""
"52491-29501","WR","Brandin","Brandin Cooks","Cooks","10.408333460489908","12","6600","HOU@IND","HOU","IND","","","","",""
"52491-25410","QB","Mike","Mike Glennon","Glennon","6.9","5","6600","JAC@BAL","JAC","BAL","","","","",""
"52491-24849","QB","Jameis","Jameis Winston","Winston","1.25","2","6500","KC@NO","NO","KC","IR","Undisclosed","","",""
"52491-11612","WR","Antonio","Antonio Brown","Brown","5.666666666666667","6","6500","TB@ATL","TB","ATL","","","","",""
"52491-73183","QB","Dwayne","Dwayne Haskins Jr.","Haskins Jr.","9.40000025431315","6","6500","SEA@WAS","WAS","SEA","","","","",""
"52491-7659","QB","Ryan","Ryan Fitzpatrick","Fitzpatrick","18.7450008392334","8","6500","NE@MIA","MIA","NE","","","","",""
"52491-8803","QB","Chase","Chase Daniel","Daniel","2.806666692097982","3","6500","DET@TEN","DET","TEN","","","","",""
"52491-90933","RB","Antonio","Antonio Gibson","Gibson","13.933333079020182","12","6500","SEA@WAS","WAS","SEA","NA","Toe","","",""
"52491-8005","QB","Alex","Alex Smith","Smith","8.387499809265137","8","6500","SEA@WAS","WAS","SEA","NA","Calf","","",""
"52491-54244","WR","Kenny","Kenny Golladay","Golladay","11.15999984741211","5","6500","DET@TEN","DET","TEN","NA","Hip","","",""
"52491-24755","WR","Jamison","Jamison Crowder","Crowder","11.333333333333334","9","6400","NYJ@LAR","NYJ","LAR","Q","Calf","","",""
"52491-85741","RB","Clyde","Clyde Edwards-Helaire","Edwards-Helaire","12.433333079020182","12","6400","KC@NO","KC","NO","","","","",""
"52491-11460","TE","Rob","Rob Gronkowski","Gronkowski","7.669230534480168","13","6300","TB@ATL","TB","ATL","","","","",""
"52491-32158","QB","Garrett","Garrett Gilbert","Gilbert","7.760000228881836","2","6300","SF@DAL","DAL","SF","","","","",""
"52491-33260","WR","DeVante","DeVante Parker","Parker","9.207692072941708","13","6300","NE@MIA","MIA","NE","NA","Hamstring","","",""
"52491-6714","QB","Joe","Joe Flacco","Flacco","11.55199966430664","5","6300","NYJ@LAR","NYJ","LAR","","","","",""
"52491-71706","TE","T.J.","T.J. Hockenson","Hockenson","10.207692072941708","13","6200","DET@TEN","DET","TEN","","","","",""
"52491-63625","RB","Nyheim","Nyheim Hines","Hines","10.553845919095552","13","6200","HOU@IND","IND","HOU","","","","",""
"52491-27986","QB","C.J.","C.J. Beathard","Beathard","2.819999933242798","4","6200","SF@DAL","SF","DAL","","","","",""
"52491-21941","QB","Robert","Robert Griffin III","Griffin III","0.9159999847412109","5","6200","JAC@BAL","BAL","JAC","IR","Thigh","","",""
"52491-52929","QB","Jake","Jake Luton","Luton","6.851999664306641","5","6200","JAC@BAL","JAC","BAL","NA","Coach's decision","","",""
"52491-56018","WR","Deebo","Deebo Samuel","Samuel","9.17142813546317","7","6200","SF@DAL","SF","DAL","NA","Hamstring","","",""
"52491-63469","QB","Ben","Ben DiNucci","DiNucci","2.3200000127156577","3","6200","SF@DAL","DAL","SF","NA","Coach's decision","","",""
"52491-60947","QB","Jarrett","Jarrett Stidham","Stidham","2.8360000610351563","5","6100","NE@MIA","NE","MIA","","","","",""
"52491-22103","WR","Marvin","Marvin Jones Jr.","Jones Jr.","10.015384380634014","13","6100","DET@TEN","DET","TEN","","","","",""
"52491-7872","QB","Brian","Brian Hoyer","Hoyer","1.5","2","6100","NE@MIA","NE","MIA","NA","Coach's decision","","",""
"52491-30447","RB","Todd","Todd Gurley II","Gurley II","11.483333587646484","12","6100","TB@ATL","ATL","TB","","","","",""
"52491-53095","QB","Kyle","Kyle Allen","Allen","11.5","4","6100","SEA@WAS","WAS","SEA","IR","Ankle","","",""
"52491-24607","QB","Chad","Chad Kelly","Kelly","0","1","6000","HOU@IND","IND","HOU","","","","",""
"52491-71710","QB","Nate","Nate Stanley","Stanley","0","0","6000","CHI@MIN","MIN","CHI","","","","",""
"52491-69694","QB","Shea","Shea Patterson","Patterson","0","0","6000","KC@NO","KC","NO","","","","",""
"52491-30788","QB","Tyler","Tyler Bray","Bray","0.24000000953674316","3","6000","CHI@MIN","CHI","MIN","","","","",""
"52491-62566","QB","Travis","Travis Jonsen","Jonsen","0","0","6000","TB@ATL","TB","ATL","","","","",""
"52491-71798","QB","Anthony","Anthony Gordon","Gordon","0","1","6000","SEA@WAS","SEA","WAS","","","","",""
"52491-39034","QB","Kurt","Kurt Benkert","Benkert","0","1","6000","TB@ATL","ATL","TB","","","","",""
"52491-64637","QB","Brian","Brian Lewerke","Lewerke","0","1","6000","NE@MIA","NE","MIA","","","","",""
"52491-27801","QB","Nate","Nate Sudfeld","Sudfeld","0","1","6000","PHI@ARI","PHI","ARI","","","","",""
"52491-57537","QB","DeShone","DeShone Kizer","Kizer","0","0","6000","DET@TEN","TEN","DET","","","","",""
"52491-45259","QB","Logan","Logan Woodside","Woodside","0.5266666809717814","3","6000","DET@TEN","TEN","DET","","","","",""
"52491-29915","QB","Brett","Brett Hundley","Hundley","0","2","6000","PHI@ARI","ARI","PHI","","","","",""
"52491-130269","QB","Reid","Reid Sinnett","Sinnett","0","1","6000","NE@MIA","MIA","NE","","","","",""
"52491-54507","QB","Alex","Alex McGough","McGough","0","0","6000","SEA@WAS","SEA","WAS","","","","",""
"52491-130312","QB","Broc","Broc Rutter","Rutter","0","1","6000","SF@DAL","SF","DAL","","","","",""
"52491-31047","QB","AJ","AJ McCarron","McCarron","0","1","6000","HOU@IND","HOU","IND","","","","",""
"52491-27982","QB","Jake","Jake Rudock","Rudock","0","1","6000","NE@MIA","MIA","NE","","","","",""
"52491-60787","QB","Bryce","Bryce Perkins","Perkins","0","2","6000","NYJ@LAR","LAR","NYJ","","","","",""
"52491-52606","QB","David","David Blough","Blough","0","1","6000","DET@TEN","DET","TEN","","","","",""
"52491-70051","QB","Tyler","Tyler Huntley","Huntley","0","1","6000","JAC@BAL","BAL","JAC","","","","",""
"52491-60840","QB","Jake","Jake Browning","Browning","0","0","6000","CHI@MIN","MIN","CHI","","","","",""
"52491-63920","QB","Josh","Josh Love","Love","0","2","6000","NYJ@LAR","LAR","NYJ","","","","",""
"52491-62945","QB","Nick","Nick Tiano","Tiano","0","0","6000","HOU@IND","HOU","IND","","","","",""
"52491-60930","RB","Myles","Myles Gaskin","Gaskin","12.074999809265137","8","6000","NE@MIA","MIA","NE","IR","Illness","","",""
"52491-69132","QB","Khalil","Khalil Tate","Tate","0","1","6000","PHI@ARI","PHI","ARI","","","","",""
"52491-6679","QB","Matt","Matt Schaub","Schaub","-0.20000000298023224","2","6000","TB@ATL","ATL","TB","","","","",""
"52491-30231","QB","Jacoby","Jacoby Brissett","Brissett","2.2199999491373696","9","6000","HOU@IND","IND","HOU","","","","",""
"52491-88602","QB","Jordan","Jordan Ta'amu","Ta'amu","0","0","6000","DET@TEN","DET","TEN","","","","",""
"52491-64115","QB","Steven","Steven Montez","Montez","0","1","6000","SEA@WAS","WAS","SEA","","","","",""
"52491-6803","QB","Josh","Josh McCown","McCown","0","1","6000","HOU@IND","HOU","IND","NA","Coach's decision","","",""
"52491-6808","QB","Matt","Matt Moore","Moore","7.043333053588867","6","6000","KC@NO","KC","NO","","","","",""
"52491-86687","WR","Marquise","Marquise Brown","Brown","8.623076805701622","13","6000","JAC@BAL","BAL","JAC","","","","",""
"52491-7844","QB","Chad","Chad Henne","Henne","3.5","2","6000","KC@NO","KC","NO","","","","",""
"52491-44715","QB","Cooper","Cooper Rush","Rush","0","1","6000","SF@DAL","DAL","SF","","","","",""
"52491-69333","QB","Jacob","Jacob Eason","Eason","0","1","6000","HOU@IND","IND","HOU","NA","Coach's decision","","",""
"52491-29445","QB","Sean","Sean Mannion","Mannion","0.18000000715255737","3","6000","CHI@MIN","MIN","CHI","","","","",""
"52491-28434","QB","Trevor","Trevor Siemian","Siemian","0.11999999731779099","1","6000","KC@NO","NO","KC","","","","",""
"52491-61253","QB","J'mar","J'mar Smith","Smith","0","1","6000","NE@MIA","NE","MIA","","","","",""
"52491-104281","QB","Jake","Jake Dolegala","Dolegala","0","1","6000","NE@MIA","NE","MIA","","","","",""
"52491-61276","QB","James","James Morgan","Morgan","0","1","6000","NYJ@LAR","NYJ","LAR","","","","",""
"52491-38767","QB","Chris","Chris Streveler","Streveler","0.10000000397364299","3","6000","PHI@ARI","ARI","PHI","","","","",""
"52491-39793","TE","George","George Kittle","Kittle","13.266666412353516","6","6000","SF@DAL","SF","DAL","IR","Foot","","",""
"52491-14194","QB","Blaine","Blaine Gabbert","Gabbert","0.033333333830038704","3","6000","TB@ATL","TB","ATL","","","","",""
"52491-26483","QB","Geno","Geno Smith","Smith","0.5600000023841858","2","6000","SEA@WAS","SEA","WAS","","","","",""
"52491-56192","QB","John","John Wolford","Wolford","0","2","6000","NYJ@LAR","LAR","NYJ","","","","",""
"52491-62364","QB","Josh","Josh Rosen","Rosen","4.595999908447266","5","6000","TB@ATL","TB","ATL","","","","",""
"52491-33702","QB","Ryan","Ryan Griffin","Griffin","0.3100000023841858","2","6000","TB@ATL","TB","ATL","NA","Coach's decision","","",""
"52491-43956","QB","David","David Fales","Fales","0","1","6000","NYJ@LAR","NYJ","LAR","","","","",""
"52491-38837","QB","Danny","Danny Etling","Etling","0","1","6000","SEA@WAS","SEA","WAS","","","","",""
"52491-72640","QB","Cole","Cole McDonald","McDonald","0","0","6000","DET@TEN","TEN","DET","","","","",""
"52491-56265","TE","Mike","Mike Gesicki","Gesicki","9.09230745755709","13","6000","NE@MIA","MIA","NE","NA","Shoulder","","",""
"52491-56286","QB","Trace","Trace McSorley","McSorley","3.1000000635782876","3","6000","JAC@BAL","BAL","JAC","IR","Knee","","",""
"52491-31716","QB","Dak","Dak Prescott","Prescott","23.18999989827474","6","6000","SF@DAL","DAL","SF","IR","Ankle","","",""
"52491-62497","RB","David","David Johnson","Johnson","10.811111450195312","9","5900","HOU@IND","HOU","IND","","","","",""
"52491-83074","TE","Dallas","Dallas Goedert","Goedert","8.219999694824219","10","5900","PHI@ARI","PHI","ARI","","","","",""
"52491-87787","RB","J.K.","J.K. Dobbins","Dobbins","8.59999974568685","12","5900","JAC@BAL","BAL","JAC","","","","",""
"52491-64242","WR","Keke","Keke Coutee","Coutee","7.759999847412109","5","5900","HOU@IND","HOU","IND","","","","",""
"52491-64576","RB","Damien","Damien Harris","Harris","8.88000030517578","10","5800","NE@MIA","NE","MIA","NA","Ankle","","",""
"52491-55552","RB","Jeff","Jeff Wilson Jr.","Wilson Jr.","8.288888719346788","9","5800","SF@DAL","SF","DAL","","","","",""
"52491-43334","RB","J.D.","J.D. McKissic","McKissic","8.115384615384615","13","5800","SEA@WAS","WAS","SEA","","","","",""
"52491-86631","WR","CeeDee","CeeDee Lamb","Lamb","10.36153822678786","13","5800","SF@DAL","DAL","SF","","","","",""
"52491-52917","WR","DJ","DJ Chark Jr.","Chark Jr.","9.599999861283736","11","5800","JAC@BAL","JAC","BAL","","","","",""
"52491-25837","RB","Duke","Duke Johnson","Johnson","6.400000138716265","11","5700","HOU@IND","HOU","IND","NA","Neck","","",""
"52491-34295","WR","Breshad","Breshad Perriman","Perriman","7.888888888888889","9","5700","NYJ@LAR","NYJ","LAR","","","","",""
"52491-6703","RB","Adrian","Adrian Peterson","Peterson","7.915384732759916","13","5700","DET@TEN","DET","TEN","","","","",""
"52491-52916","WR","Russell","Russell Gage","Gage","8.058461702786959","13","5700","TB@ATL","ATL","TB","","","","",""
"52491-47870","TE","Tyler","Tyler Higbee","Higbee","6.230769230769231","13","5700","NYJ@LAR","LAR","NYJ","","","","",""
"52491-24641","WR","Sammy","Sammy Watkins","Watkins","7.5625","8","5600","KC@NO","KC","NO","","","","",""
"52491-63634","WR","Jakobi","Jakobi Meyers","Meyers","7.866000366210938","10","5600","NE@MIA","NE","MIA","","","","",""
"52491-70157","RB","Darrell","Darrell Henderson Jr.","Henderson Jr.","8.86923100398137","13","5600","NYJ@LAR","LAR","NYJ","","","","",""
"52491-7761","TE","Jared","Jared Cook","Cook","6.916666666666667","12","5600","KC@NO","NO","KC","","","","",""
"52491-55940","WR","Chad","Chad Hansen","Hansen","10.850000381469727","2","5600","HOU@IND","HOU","IND","","","","",""
"52491-26355","TE","Logan","Logan Thomas","Thomas","7.924615126389724","13","5600","SEA@WAS","WAS","SEA","","","","",""
"52491-28473","RB","Carlos","Carlos Hyde","Hyde","7.5625","8","5600","SEA@WAS","SEA","WAS","","","","",""
"52491-40167","RB","Gus","Gus Edwards","Edwards","7.246153611403245","13","5500","JAC@BAL","BAL","JAC","","","","",""
"52491-11505","WR","Emmanuel","Emmanuel Sanders","Sanders","8.763636502352627","11","5500","KC@NO","NO","KC","","","","",""
